ID	Concept	Doculect	Value
1026	deity, god, God	NCM-Mashi-5	gbə̀m / m̀gbə̀mmʲə̌~ḿgbə̂mmʲə̌
1027	gong	BAA-Mashi-4	fìŋgə̀m / mùŋgə̀mmǔː
1028	gong	NCM-Mashi-5	fìŋgə̀m / m̩̀ŋgə̀m
1029	grass	BAA-Mashi-4	fʷɪ̂ːn / fʷɪ̂ːnwə̌
1030	grass	NCM-Mashi-5	fʷêːn / fʷêːn
1031	grasshopper	BAA-Mashi-4	àkpə̀kpə́ / bìkpə̀kpə́
1032	grasshopper	NCM-Mashi-5	àkpə̀kpə́ / bìkpə̀kpə́
1033	grave	BAA-Mashi-4	dzàm / dzâmjə́[1]
1034	grave	NCM-Mashi-5	dzàm / dzâm
1035	gun	BAA-Mashi-4	bɔ́d(tə̀mnə̀wə́) / bɔ́dnú
1036	gun	NCM-Mashi-5	bɔ́d~bɔ́ŋ / bɔ́d ~ bɔ́ŋ
1037	hailstone	BAA-Mashi-4	bə́b / bə̀bnʊ́
1038	hailstone	NCM-Mashi-5	bə̄b / bə̄bnʊ́
1039	hair	BAA-Mashi-4	dzǔː / dzú
1040	hair	NCM-Mashi-5	dzʊ̌ː / dzʊ́ː
1041	hand	BAA-Mashi-4	ŋkə́blɪ́ / ŋkə́blɪ́
1042	hand	NCM-Mashi-5	ábáːn / bíbáːn
1043	head	BAA-Mashi-4	fú / bífú
1044	head	NCM-Mashi-5	fʊ́ / fʊ́ŋ
1045	headpad	BAA-Mashi-4	tsǎːn / tsàːnjə́ ~ tsāːn
1046	headpad	NCM-Mashi-5	tsǎːn / tsáːn
1047	heart	BAA-Mashi-4	ʃə̄m / ʃə́m
1048	heart	NCM-Mashi-5	ʃə̄m / ʃə́m
1049	hill	BAA-Mashi-4	dzǔː / dzǔːjə̄
1050	hill	NCM-Mashi-5	dzʊ̌ː / dzʊ́
1051	hoe	BAA-Mashi-4	dzə̀k / dzə̂k
1052	hoe	NCM-Mashi-5	dzə̀k / dzə̂k
1053	horn (head)	BAA-Mashi-4	túː / tūːwə́ ~ tūːnʊ́
1054	horn (head)	NCM-Mashi-5	tʊ̌ːŋ ~ tú / tʊ́ːŋ
1055	horse	BAA-Mashi-4	àkʷə̌ːm / bìkʷə̌ːm
1056	horse	NCM-Mashi-5	àkʷə̌m / bìkʷə̌ːm
1057	house	BAA-Mashi-4	tsōː / tsóː
1058	house	NCM-Mashi-5	tsōː / tsó
1059	intestine	BAA-Mashi-4	fína᷇ːm / mʊ́na᷇ːm
1060	intestine	NCM-Mashi-5	fínâːm / ḿnâːm ~ mʊ̀nâm
1061	jaw	BAA-Mashi-4	kɔ́l / kɔ́lnú ~ kɔ́l
1062	jaw	NCM-Mashi-5	kɔ̄ːt / kɔ́t
1063	knife	BAA-Mashi-4	kʷāp / kʷāp ~ bʷāfə́ɣə́
1064	knife	NCM-Mashi-5	kɔ̀b~kɔ̄b / bʊ̀kɔ̂b~bʊ́kɔ́b
1065	ladder	BAA-Mashi-4	tʃáklɪ́ / tʃáklɪ́jə́
1066	ladder	NCM-Mashi-5	tʃàklɪ̄ / tʃáklɪ́
1067	leaf	BAA-Mashi-4	ɲī / ɲí
1068	leaf	NCM-Mashi-5	ɲǐː / dzɔ́ptí
1069	lizard	BAA-Mashi-4	fìlǒːtə̄ /mʊ̀nlǒːtə́
1070	lizard	NCM-Mashi-5	àbǎːŋ / bìbǎːŋ
1071	mat (soft plant  tissue)	BAA-Mashi-4	tʃɥìrɪ́ ~ tʃɥìlɪ́ / tʃɥìrɪ́nú
1072	mat (soft plant  tissue)	NCM-Mashi-5	tʃìrɪ́ / tʃìrɪ́
1073	medicine	BAA-Mashi-4	ǹtsə̀p /ǹtsə̂pjə̌
1074	medicine	NCM-Mashi-5	ǹtsə̂b /ǹtsə̂b
1075	monkey	BAA-Mashi-4	tsə̌ːm / tsə̀mjə́
1076	monkey	NCM-Mashi-5	tsə̌ːm / tsə́ːm
1077	moon	BAA-Mashi-4	fújí / fújínú
1078	moon	NCM-Mashi-5	fújí ~ fwī / fwɪ́ ~ fə̄ŋ
1079	mother	BAA-Mashi-4	nîː / bùnîː
1080	mother	NCM-Mashi-5	nî / bʊ̀nî
1081	mouth	BAA-Mashi-4	ádzé / bídzé
1082	mouth	NCM-Mashi-5	ádzé / bídzé
1083	mushroom	BAA-Mashi-4	dzʷáblɪ́ / dzʷáblɪ́
1084	mushroom	NCM-Mashi-5	dzɔ̀ːbə̀lɪ́ / dzɔ́blɪ́
1085	name	BAA-Mashi-4	jʲé / jʲénū
1086	name	NCM-Mashi-5	jét / jɪ́ŋ
1087	nose	BAA-Mashi-4	dʒú / dʒúno᷇ː
1088	nose	NCM-Mashi-5	dʒú / dʒʊ́ŋ
1089	oil	BAA-Mashi-4	mêː / mêː
1090	oil	NCM-Mashi-5	ḿmɛ̂ / mʊ́mmɛ̂
1091	owl	BAA-Mashi-4	āwʊ̄ŋ / bīwʊ̄ŋbʲə̄
1092	owl	NCM-Mashi-5	àwʊ᷇ːŋ / bìwʊ᷇ːŋ
1093	kernel	BAA-Mashi-4	tsōː / tsǒːjə́
1094	kernel	NCM-Mashi-5	àndʊ́n / bìndʊ́n
1095	palm nut	BAA-Mashi-4	dzə̀(íbʲáŋ) / dzə̂(íbʲáŋ)
1096	palm nut	NCM-Mashi-5	bʲǎːŋ / bʲáŋ
1097	palm tree	BAA-Mashi-4	bʲāk / bʲák
1098	palm tree	NCM-Mashi-5	bʲāk / bʲák
1099	pap	BAA-Mashi-4	bʷáɣlə̄ / bʷáɣlə́wə̄
1100	pap	NCM-Mashi-5	mbʷǎklə́ / bʊ̀mbʷǎklə́
1101	pepper	BAA-Mashi-4	mʊ̀nsʊ́nʊ̄ / mʊ̀nsʊ́nʊ̄
1102	pepper	NCM-Mashi-5	ǹsʊ̄n~fìnsʊ̀n / ǹsʊ̄n~mʊ̀nsʊ̀n
1103	person	BAA-Mashi-4	mʷɪ̀ / búnīː
1104	person	NCM-Mashi-5	mɥɪ̂ / bʊ́nī
1105	pig	BAA-Mashi-4	àfʲə̌p / bìfʲə̌pbʲə́
1106	pig	NCM-Mashi-5	àfʲə̌p / bìfʲə̌p
1107	pineapple	BAA-Mashi-4	ábáŋ / bíbáŋ
1108	pineapple	NCM-Mashi-5	àbáŋ / bìbáŋ
1109	place	BAA-Mashi-4	ʃìʃí / ʃìʃī
1110	place	NCM-Mashi-5	ʃìʃǐː / ʃîʃǐː
1111	plantain	BAA-Mashi-4	nàmtə̌ː / námtə́
1112	plantain	NCM-Mashi-5	nàmtə̌ː / námtə́
1113	pot	BAA-Mashi-4	ǹtsʊ̌ːŋ / ǹtsʊ̌ːŋbó
1114	pot	NCM-Mashi-5	ǹtsʊ̌ŋ / bʊ̀ntsʊ̌ːŋ
1115	potato	BAA-Mashi-4	mùndʒâŋ / mùndʒâŋmǔ
1116	potato	NCM-Mashi-5	fìndʒâŋ / m̀dʒâŋ
1117	rain	BAA-Mashi-4	dzàŋ / dzàŋjə̌ː
1118	rain	NCM-Mashi-5	dzàŋ / dzàŋ ~ dzâŋ
1119	rainbow	BAA-Mashi-4	àmgbə́ː / bìmgbə́ː
1120	rainbow	NCM-Mashi-5	àŋmgbə̌ː / bìŋmgbə̌ː
1121	ridge (farm)	BAA-Mashi-4	bʷóm / bʷōmnʊ́
1122	ridge (farm)	NCM-Mashi-5	bʷə́m / bʷə̀mnʊ́
1123	road	BAA-Mashi-4	dzɪ̄ / dzɪ́jə́
1124	road	NCM-Mashi-5	dzē / dzé
1125	root	BAA-Mashi-4	mgbáŋ / mbáŋnʊ́
1126	root	NCM-Mashi-5	mgbáŋ / ŋgáŋ
1127	rope	BAA-Mashi-4	gbí / gbə́ŋnú ~ gə́ŋnú
1128	rope	NCM-Mashi-5	gbɪ́ / gə́ŋ
1129	salt	BAA-Mashi-4	áfə́mō / áfə́mō
1130	salt	NCM-Mashi-5	áfʊ́mə̌ː / áfʊ́mə̌ː
1131	sand	BAA-Mashi-4	ʃʊ́ó / ʃʊ́ówə́
1132	sand	NCM-Mashi-5	ʃʷɘ́ / ʃʷáŋ
1133	seed	BAA-Mashi-4	ʃə̄m / ʃə̀mjə́
1134	seed	NCM-Mashi-5	ʃām / ʃám
1135	sheep	BAA-Mashi-4	ʃɔ̄ŋ / ʃɔ́ŋjə́
1136	sheep	NCM-Mashi-5	ʃɔ̄ŋ / ʃɔ́ŋ
1137	sieve	BAA-Mashi-4	àntsàklə̀ / bìntsàklə̀
1138	sieve	NCM-Mashi-5	àntsàklə̀ / bìntsàklə̀
1139	sky	BAA-Mashi-4	ákʷû / ákʷûːkə́
1140	sky	NCM-Mashi-5	ábʊ́glə́ / bíbʊ́ŋlə́
1141	smoke	BAA-Mashi-4	mʊ́ɲə̂ŋ / mʊ́ɲə̂ŋmú
1142	smoke	NCM-Mashi-5	ḿɲə̂ŋ~fíɲə̂ŋ / ḿɲə̂ŋ ~ mʊ̀ɲə̄ŋ
1143	snake	BAA-Mashi-4	dzǔː / dzúŋ
1144	snake	NCM-Mashi-5	dzʊ̌ː / dzʊ́
1145	soap	BAA-Mashi-4	àsûː / bìsûː
1146	soap	NCM-Mashi-5	àsû / bìsû
1147	soldier ant	BAA-Mashi-4	fút / fūtʲə́
1148	soldier ant	NCM-Mashi-5	sə́jètʷə́ / sáŋjètnʊ́
1149	song	BAA-Mashi-4	dīm / dím
1150	song	NCM-Mashi-5	dzɪ̌ːm / dzɪ́m
1151	spider	BAA-Mashi-4	mbʊ̀mbʊ̌ː / bʊ̀mbʊ̀mbʊ̌ː
1152	spider	NCM-Mashi-5	mbʊ̀mbʊ̌ː / mbʊ̀mbʊ̌ː
1153	star	BAA-Mashi-4	fìndzʊ́n / mʊ̀ndzʊ́ŋ
1154	star	NCM-Mashi-5	fìndzʊ́n / mʊ̀ndzʊ́ŋ
1155	stomach	BAA-Mashi-4	àtʊ́ː / bìtʊ́ː
1156	stomach	NCM-Mashi-5	àtó~àtót / bìtót
1157	stone	BAA-Mashi-4	tʲə̄ / tāknú
1158	stone	NCM-Mashi-5	tə́ / ták
1159	storm (wind)	BAA-Mashi-4	áfə́m / àfə́mkə́
1160	storm (wind)	NCM-Mashi-5	àfə́m / àfə́m ~ bìfə́m
1161	story	BAA-Mashi-4	àtʃʷǒːm / bìtʃʷǒːm
1162	story	NCM-Mashi-5	àtʃɔ̌ːm / bìtʃɔ̌ːm
1163	sun	BAA-Mashi-4	dʒʊ́ó / dʒʊ́ónú
1164	sun	NCM-Mashi-5	dzɪ́m ~ dzɪ̀m / dzɪ́m ~ dzɪ̀m
1165	termite	BAA-Mashi-4	nī / níjə́
1166	termite	NCM-Mashi-5	ɲǐː / ɲí
1167	toad (rough back)	BAA-Mashi-4	àkʷūː / bìkʷūː
1168	toad (rough back)	NCM-Mashi-5	àkʷú / bìkʷú
1169	tobacco	BAA-Mashi-4	tə̀bə́ / tə̀bə́wə̄
1170	tobacco	NCM-Mashi-5	tə́bə́ / tə́bə́
1171	toilet	BAA-Mashi-4	tʃūā / tʃúáŋní ~ tʃúá
1172	toilet	NCM-Mashi-5	tʃʷāt / tʃʷáŋ
1173	tongue	BAA-Mashi-4	lí / lí
1174	tongue	NCM-Mashi-5	lī / lɪ́ŋ ~ láŋ ~ lə̄ŋ
1175	tooth	BAA-Mashi-4	ágílə̄ / gə́glɪ́
1176	tooth	NCM-Mashi-5	ágírə̄ / bìgírə̄
1177	trap	BAA-Mashi-4	ámfʷə́ɣ / bìmfʷə̀ɣbʲə́
1178	trap	NCM-Mashi-5	àmfɘ́ɣ ~ àmfɘ́ɣə̄  / bìmfɘ́ɣ ~ bìmfɘ́ɣə̄
1179	tree	BAA-Mashi-4	átí / bítí
1180	tree	NCM-Mashi-5	átí / bítí
1181	umbrella	BAA-Mashi-4	ámbʷɘ́ / bìmbʷɘ́ː
1182	umbrella	NCM-Mashi-5	àmbɘ́ / bìmbɘ́
1183	war	BAA-Mashi-4	dzə̄m / dzə́m
1184	war	NCM-Mashi-5	dzə̄m / dzə́m
1185	water	BAA-Mashi-4	ŋgwó / ŋgwó
1186	water	NCM-Mashi-5	ŋgʊ́ / ŋgʊ́
1187	wax (incense)	BAA-Mashi-4	ndzʊ̄k / ndzʊ́kʃǐn
1188	wax (incense)	NCM-Mashi-5	ndzôk ~ ndzʊ̀k / ǹndôk~bʊ̀ndzʊ̀k
1189	week	BAA-Mashi-4	ǹtūː / ǹtūː
1190	week	NCM-Mashi-5	ǹtū / ńtúː
1191	wingless termite	BAA-Mashi-4	ʃə̄k / ʃə̄kjə́
1192	wingless termite	NCM-Mashi-5	ʃə̌ːk / ʃə́k
1193	work (n)	BAA-Mashi-4	nə̀m / bʊ̀nə̀m
1194	work (n)	NCM-Mashi-5	nə̀m / bʊ̀nə̀m
1195	xylophone	BAA-Mashi-4	fìmkpɔ̀ŋə́ / mùmkpɔ́ŋɔ́mú
1196	xylophone	NCM-Mashi-5	fìŋkpɔ́ŋɔ́ / mʊ̀ŋkpɔ́ŋɔ́
1197	yam	BAA-Mashi-4	àŋkáːn / bìŋkáːn
1198	yam	NCM-Mashi-5	àndɔ́ŋ /  bìndɔ́ŋ
1199	year	BAA-Mashi-4	àdzǎː / bìdzǎː
1200	year	NCM-Mashi-5	àdzǎː / bìdzǎː
1201	zinc	BAA-Mashi-4	dzɪ̂ŋ / bʊ̀dzɪ̂ŋbó
1202	zinc	NCM-Mashi-5	zɪ̂ŋ / bʊ̀zɪ̂ŋ
1203	one (1)	BAA-Mashi-4	mū
1204	one (1)	NCM-Mashi-5	ɪ́mòː ~ ɪ́mʊ̄ː
1205	two (2)	BAA-Mashi-4	fʷə́ɣ
1206	two (2)	NCM-Mashi-5	ɪ̀fʷɘ́ɣɘ́
1207	three (3)	BAA-Mashi-4	tát
1208	three (3)	NCM-Mashi-5	ɪ̀táːt
1209	four (4)	BAA-Mashi-4	na᷇ː
1210	four (4)	NCM-Mashi-5	ɪ́na᷇ː
1211	five (5)	BAA-Mashi-4	ti᷇ː
1212	five (5)	NCM-Mashi-5	ɪ́ti᷇ː
1213	six (6)	BAA-Mashi-4	ʊ́síː
1214	six (6)	NCM-Mashi-5	ɪ́sí ~ ʊ́sí
1215	seven (7)	BAA-Mashi-4	fùmə́dʒâŋ
1216	seven (7)	NCM-Mashi-5	fʊ̀mádʒâŋ
1217	eight (8)	BAA-Mashi-4	dʒàŋ
1218	eight (8)	NCM-Mashi-5	dʒàŋ
1219	nine (9)	BAA-Mashi-4	fùmédzófú
1220	nine (9)	NCM-Mashi-5	fʊ̀mádzóːfʊ́
1221	ten (10)	BAA-Mashi-4	dzóːfú
1222	ten (10)	NCM-Mashi-5	dzóːfʊ́
1223	eleven (11)	BAA-Mashi-4	dzóːfúntsòámū
1224	eleven (11)	NCM-Mashi-5	dzóːfʊ́tsǒːmʊ́
1225	twelve (12)	BAA-Mashi-4	dzóːntsʊ̀ːfʷə́ɣ
1226	twelve (12)	NCM-Mashi-5	dzóːfʊ́ǹtsǒːfɘ́
1227	thirteen (13)	BAA-Mashi-4	dzóːntsʊ̀ːtáːt
1228	thirteen (13)	NCM-Mashi-5	dzóːfʊ́tsǒːtáːt
1229	fourteen (14)	BAA-Mashi-4	dzóːntsʊ̌ːna᷇ː
1230	fourteen (14)	NCM-Mashi-5	dzóːfʊ́tsǒːna᷇ː
1231	fifteen (15)	BAA-Mashi-4	dzóːntsʊ̌ːti᷇ː
1232	fifteen (15)	NCM-Mashi-5	dzóːfʊ́tsǒːti᷇ː
1233	sixteen (16)	BAA-Mashi-4	dzóːntsʊ̌ːsíː
1234	sixteen (16)	NCM-Mashi-5	dzóːfʊ́tsǒːsí
1235	seventeen (17)	BAA-Mashi-4	dzóːntsʊ̌ːfùmə̀dʒâŋ
1236	seventeen (17)	NCM-Mashi-5	dzóːfʊ́tsʊ̀fʊ́màdʒâŋ
1237	eighteen (18)	BAA-Mashi-4	dzóːfúntsʊ̀dʒàŋ
1238	eighteen (18)	NCM-Mashi-5	dzóːfʊ́tsʊ̀dʒàŋ
1239	nineteen (19)	BAA-Mashi-4	dzóːfúntsʊ̀fùmə́dzo᷇ːfū
1240	nineteen (19)	NCM-Mashi-5	dzóːfʊ́tsʊ̀fʊ̀mádzóːfʊ́
1241	twenty (20)	BAA-Mashi-4	mʷɪ̀tsítsə̄ ~ mûtsítsə́
1242	twenty (20)	NCM-Mashi-5	mʊ̀ntsátsá
1243	twenty one (21)	BAA-Mashi-4	mʊ̀tsítsə́ntsʊ̀mùmkpán ~ mʊ̀tsítsə́ntsʊ̀mkpán
1244	twenty one (21)	NCM-Mashi-5	mʊ̀ntsátsátsʊ̌ːɪ́mʊ̄
1245	twenty two (22)	BAA-Mashi-4	mʊ̀tsítsə́ǹtsʊ̌ːfʷə́ɣ
1246	twenty two (22)	NCM-Mashi-5	mʊ̀ntsàtsátsʊ̀ɪ́fə́ɣ
1247	twenty three (23)	BAA-Mashi-4	mʊ̀tsítsə̄ntsʊ̌ːtáːt
1248	twenty three (23)	NCM-Mashi-5	mʊ̀ntsátsátsòɪ́táːt
1249	twenty four (24)	BAA-Mashi-4	mʊ̀tsítsə̄ntsʊ̌ːna᷇ː
1250	twenty four (24)	NCM-Mashi-5	mʊ̀ntsátsátsòɪ́na᷇ː
1251	thirty (30)	BAA-Mashi-4	bʊ̀dzʊ́ːfʊ̄bʊ́táːt
1252	thirty (30)	NCM-Mashi-5	bʊ̀dzófʊ́bʊ́tát
1253	fourty (40)	BAA-Mashi-4	bʊ̀dzʊ́ːfʊ́bʊ́na᷇ː
1254	fourty (40)	NCM-Mashi-5	òdzóːfʊ́na᷇ː
1255	fifty (50)	BAA-Mashi-4	bʊ̀dzʊ́ːfʊ̄bʊ́ti᷇ː
1256	fifty (50)	NCM-Mashi-5	bʊ̀dzófʊ́bʊ́ti᷇ː
1257	sixty (60)	BAA-Mashi-4	bʊ̀dzʊ́ːfʊ́ʊ́síː
1258	sixty (60)	NCM-Mashi-5	òdzófʊ́bʊ́síː
1259	seventy (70)	BAA-Mashi-4	bʊ̀dzʊ́ːfʊ́fʊ̀mə́dʒâŋ
1260	seventy (70)	NCM-Mashi-5	òdzófʊ́tsʊ̀fʊ̀mádʒâŋ
1261	eighty (80)	BAA-Mashi-4	bʊ̀dzʊ́ːfʊ́dʒâŋ
1262	eighty (80)	NCM-Mashi-5	dzóːfʊ́tsʊ̀dʒàŋ
1263	ninety (90)	BAA-Mashi-4	bʊ̀dzʊ́fʊ́fʊ́mə́dzʊ᷇ːfʊ̄
1264	ninety (90)	NCM-Mashi-5	òdzóːfʊ́tsʊ̀fʊ̀mádzóːfʊ́
1265	one hundred (100)	BAA-Mashi-4	ǹsɒ̀k ~ ǹsɒ̀kmʊ̀mkpǎːn
1266	one hundred (100)	NCM-Mashi-5	ǹsɔ̀k
1267	two hundred (200)	BAA-Mashi-4	ǹsɒ̀kbʊ́fʷə́ɣ
1268	two hundred (200)	NCM-Mashi-5	ǹsɔ̀kbʊ́fʷɘ́ɣ ~ fɘ́
1269	one thousand (1000)	BAA-Mashi-4	ǹtǎːk
1270	one thousand (1000)	NCM-Mashi-5	ǹtǎːk
1271	two thousand (2000)	BAA-Mashi-4	ǹtàːkbʊ́fʷə́ɣ
1272	two thousand (2000)	NCM-Mashi-5	bʊ̀ntǎːbʊ́fʷɘ́ɣ
1273	I	BAA-Mashi-4	ma  / mɪ
1274	I	NCM-Mashi-5	m ~ ma / mí
1275	you (sg)	BAA-Mashi-4	wə̀ ~ wà / wə̀~wò~wà
1276	you (sg)	NCM-Mashi-5	wà ~ wə̀ / wə̀
1277	he/she	BAA-Mashi-4	lù ~ lǎ / lʊ̀
1278	he/she	NCM-Mashi-5	là / lʊ̀
1279	we (inc)	BAA-Mashi-4	kɪ̀ ~ sì / sī
1280	we (inc)	NCM-Mashi-5	kàː ~ kɪ̀ / sǐ
1281	you (pl)	BAA-Mashi-4	bá ~ bɪ́ ~ bè / běː
1282	you (pl)	NCM-Mashi-5	bǎː ~ běː / bɪ̄
1283	they	BAA-Mashi-4	bú  /  bú
1284	they	NCM-Mashi-5	bʊ̌ / bʊ́
