ID	CONCEPT	DOCULECT	VALUE	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	ALIGNMENT
5448	snake	C32_Bobangi	mɔ́sʊmʊ́	m ɔ s ʊ m ʊ	4 7 3 7 4 7	AXBYBZ	MUSYMY	70	70.M.C 70.U.V 70.S.C 70.Y.V 70.M.C 70.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	mɔsʊmʊ	0	15350	m ɔ s ʊ m ʊ
5548	snake	C61_Mongo	njwá	n j w a	4 6 6 7	ACBX	NJWA	71	71.N.C 71.J.C 71.W.C 71.A.V	2.0 1.5 1.75 1.5	njwa	0	15288	n j w a -
5648	snake	D32_Bira	njoka	n j o k a	4 6 7 1 7	ACXBZ	NJUKA	72	72.N.C 72.J.C 72.U.V 72.K.C 72.A.V	2.0 1.5 1.5 1.75 0.8	njoka	0	15292	- - n - j o - k - a
5748	snake	B42_Sangu_Mi	ɲɔɣə	ɲ ɔ ɣ ə	4 7 3 7	AXBZ	NUGE	45	45.N.C 45.U.V 45.G.C 45.E.V	2.0 1.5 1.75 0.8	ɲɔɣə	0	15292	- - ɲ - - ɔ - ɣ - ə
5845	snake	B43_Punu	ɲoɣə	ɲ o ɣ ə	4 7 3 7	AXBZ	NUGE	46	46.N.C 46.U.V 46.G.C 46.E.V	2.0 1.5 1.75 0.8	ɲoɣə	0	15292	- - ɲ - - o - ɣ - ə
5943	snake	B44_Lumbu	ɲoɣə	ɲ o ɣ ə	4 7 3 7	AXBZ	NUGE	47	47.N.C 47.U.V 47.G.C 47.E.V	2.0 1.5 1.75 0.8	ɲoɣə	0	15292	- - ɲ - - o - ɣ - ə
6043	snake	B51_Duma_La	taadi	t a a d i	1 7 7 1 7	AXYBZ	TAATI	49	49.T.C 49.A.V 49.A.V 49.T.C 49.I.V	2.0 1.5 1.3 1.75 0.8	taadi	0	15319	- t a a d - i
6142	snake	B52_Nzebi	tɛɛdi	t ɛ ɛ d i	1 7 7 1 7	AXYBZ	TEETI	50	50.T.C 50.E.V 50.E.V 50.T.C 50.I.V	2.0 1.5 1.3 1.75 0.8	tɛɛdi	0	15319	- t ɛ ɛ d - i
6242	snake	B53_Tsaangi_Poungi	tɛdʒi	t ɛ dʒ i	1 7 1 7	AXBZ	TETI	51	51.T.C 51.E.V 51.T.C 51.I.V	2.0 1.5 1.75 0.8	tɛdʒi	0	15319	- t ɛ - dʒ - i
6342	snake	B501_Wanzi_Mo	taari	t a a r i	1 7 7 5 7	AXYBZ	TAARI	48	48.T.C 48.A.V 48.A.V 48.R.C 48.I.V	2.0 1.5 1.3 1.75 0.8	taari	0	15335	- t a a r i
6442	snake	B62_Mbaama	ntaali	n t a a l i	4 1 7 7 5 7	ACYYBZ	NTAALI	55	55.N.C 55.T.C 55.A.V 55.A.V 55.L.C 55.I.V	2.0 1.5 1.3 1.3 1.75 0.8	ntaali	0	15335	n t a a l i
6542	snake	B63_Ndumu	taari	t a a r i	1 7 7 5 7	AXYBZ	TAARI	56	56.T.C 56.A.V 56.A.V 56.R.C 56.I.V	2.0 1.5 1.3 1.75 0.8	taari	1	15335	- t a a r i
6640	snake	B601_Lempini	ntaari	n t a a r i	4 1 7 7 5 7	ACYYBZ	NTAARI	52	52.N.C 52.T.C 52.A.V 52.A.V 52.R.C 52.I.V	2.0 1.5 1.3 1.3 1.75 0.8	ntaari	0	15335	n t a a r i
6740	snake	B602_Kaningi_Nord	taari	t a a r i	1 7 7 5 7	AXYBZ	TAARI	53	53.T.C 53.A.V 53.A.V 53.R.C 53.I.V	2.0 1.5 1.3 1.75 0.8	taari	0	15335	- t a a r i
6840	snake	B602_Kaningi_Sud	taari	t a a r i	1 7 7 5 7	AXYBZ	TAARI	54	54.T.C 54.A.V 54.A.V 54.R.C 54.I.V	2.0 1.5 1.3 1.75 0.8	taari	0	15335	- t a a r i
6940	snake	B71a_Teke_Os	ntaali	n t a a l i	4 1 7 7 5 7	ACYYBZ	NTAALI	59	59.N.C 59.T.C 59.A.V 59.A.V 59.L.C 59.I.V	2.0 1.5 1.3 1.3 1.75 0.8	ntaali	0	15335	n t a a l i
7040	snake	B71a_Teke_Dj	ntaari	n t a a r i	4 1 7 7 5 7	ACYYBZ	NTAARI	58	58.N.C 58.T.C 58.A.V 58.A.V 58.R.C 58.I.V	2.0 1.5 1.3 1.3 1.75 0.8	ntaari	0	15335	n t a a r i
7140	snake	B701_Atsitsege	ntaali	n t a a l i	4 1 7 7 5 7	ACYYBZ	NTAALI	57	57.N.C 57.T.C 57.A.V 57.A.V 57.L.C 57.I.V	2.0 1.5 1.3 1.3 1.75 0.8	ntaali	0	15335	n t a a l i
7239	snake	B865_Nzadi	ntɛn	n t ɛ n	4 1 7 4	ACYN	NTEN	60	60.N.C 60.T.C 60.E.V 60.N.c	2.0 1.5 1.3 0.8	ntɛn	0	15347	n t - - ɛ n -
7337	snake	H11_Beembe	ɲókò	ɲ o k o	4 7 1 7	AXBZ	NUKU	131	131.N.C 131.U.V 131.K.C 131.U.V	2.0 1.5 1.75 0.8	ɲoko	0	15292	- - ɲ - - o - k - o
7436	snake	H16_Kikongo	mboma	m b o m a	4 1 7 4 7	ACYBZ	MPUMA	132	132.M.C 132.P.C 132.U.V 132.M.C 132.A.V	2.0 1.5 1.3 1.75 0.8	mboma	0	15418	m b o m a
7536	snake	H31_Yaka	phídíwúta	p h i d i w u t a	1 3 7 1 7 6 7 1 7	ACXBYBYBZ	PHITIWYTA	133	133.P.C 133.H.C 133.I.V 133.T.C 133.I.V 133.W.C 133.Y.V 133.T.C 133.A.V	2.0 1.5 1.5 1.75 1.3 1.75 1.3 1.75 0.8	phidiwuta	0	15419	p h i d i w u t a
7635	snake	L11_Pende	nyoga	n j o g a	4 6 7 1 7	ACXBZ	NJUKA	165	165.N.C 165.J.C 165.U.V 165.K.C 165.A.V	2.0 1.5 1.5 1.75 0.8	njoga	0	15292	- - n - j o - g - a
7734	snake	L31a_Luba-Kasai	nnyòka 1	n n j o k a	4 4 6 7 1 7	ACCYBZ	NNJUKA	166	166.N.C 166.N.C 166.J.C 166.U.V 166.K.C 166.A.V	2.0 1.5 1.5 1.3 1.75 0.8	nnjoka	0	15292	- - n n j o - k - a
7833	snake	JD62_Rundi	ingoka	i n g o k a	7 4 1 7 1 7	XMBYBZ	INKUKA	134	134.I.V 134.N.c 134.K.C 134.U.V 134.K.C 134.A.V	1.5 1.1 1.75 1.3 1.75 0.8	ingoka	0	15292	- i n g - o - k - a
7933	snake	JD64_Shubi	inzoka	i n z o k a	7 4 3 7 1 7	XMBYBZ	INSUKA	135	135.I.V 135.N.c 135.S.C 135.U.V 135.K.C 135.A.V	1.5 1.1 1.75 1.3 1.75 0.8	inzoka	0	15292	- i n z - o - k - a
8033	snake	JD65_Hangaza	inzoka	i n z o k a	7 4 3 7 1 7	XMBYBZ	INSUKA	136	136.I.V 136.N.c 136.S.C 136.U.V 136.K.C 136.A.V	1.5 1.1 1.75 1.3 1.75 0.8	inzoka	0	15292	- i n z - o - k - a
8133	snake	JD66_Kiha	inzoka	i n z o k a	7 4 3 7 1 7	XMBYBZ	INSUKA	137	137.I.V 137.N.c 137.S.C 137.U.V 137.K.C 137.A.V	1.5 1.1 1.75 1.3 1.75 0.8	inzoka	0	15292	- i n z - o - k - a
8233	snake	JD67_Kivinza	inzoka	i n z o k a	7 4 3 7 1 7	XMBYBZ	INSUKA	138	138.I.V 138.N.c 138.S.C 138.U.V 138.K.C 138.A.V	1.5 1.1 1.75 1.3 1.75 0.8	inzoka	0	15292	- i n z - o - k - a
8333	snake	JE11_Runyoro	enjoka	e n j o k a	7 4 6 7 1 7	XBCYBZ	ENJUKA	139	139.E.V 139.N.C 139.J.C 139.U.V 139.K.C 139.A.V	1.5 1.75 1.5 1.3 1.75 0.8	enjoka	0	15292	- e n - j o - k - a
8433	snake	JE12_Rutooro	enjoka	e n j o k a	7 4 6 7 1 7	XBCYBZ	ENJUKA	140	140.E.V 140.N.C 140.J.C 140.U.V 140.K.C 140.A.V	1.5 1.75 1.5 1.3 1.75 0.8	enjoka	0	15292	- e n - j o - k - a
8533	snake	JE13_Runyankore	enjoka	e n j o k a	7 4 6 7 1 7	XBCYBZ	ENJUKA	141	141.E.V 141.N.C 141.J.C 141.U.V 141.K.C 141.A.V	1.5 1.75 1.5 1.3 1.75 0.8	enjoka	0	15292	- e n - j o - k - a
8632	snake	JE14_Rukiga	enjoka	e n j o k a	7 4 6 7 1 7	XBCYBZ	ENJUKA	142	142.E.V 142.N.C 142.J.C 142.U.V 142.K.C 142.A.V	1.5 1.75 1.5 1.3 1.75 0.8	enjoka	0	15292	- e n - j o - k - a
8732	snake	JE16_Lusoga	ziryamirye	z i r j a m i r j e	3 7 5 6 7 4 7 5 6 7	AXBCYBYBCZ	SIRJAMIRJE	143	143.S.C 143.I.V 143.R.C 143.J.C 143.A.V 143.M.C 143.I.V 143.R.C 143.J.C 143.E.V	2.0 1.5 1.75 1.5 1.3 1.75 1.3 1.75 1.5 0.8	zirjamirje	0	15429	z i r j a m i r j e
8832	snake	JE17_Gwere	musotta	m u s o t t a	4 7 3 7 1 1 7	AXBYMBZ	MYSUTTA	144	144.M.C 144.Y.V 144.S.C 144.U.V 144.T.c 144.T.C 144.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	musotta	0	15430	m u s o t t a
8932	snake	JE21_Runyambo	enjoka	e n j o k a	7 4 6 7 1 7	XBCYBZ	ENJUKA	145	145.E.V 145.N.C 145.J.C 145.U.V 145.K.C 145.A.V	1.5 1.75 1.5 1.3 1.75 0.8	enjoka	0	15292	- e n - j o - k - a
9032	snake	JE22_Haya	enjoka	e n j o k a	7 4 6 7 1 7	XBCYBZ	ENJUKA	146	146.E.V 146.N.C 146.J.C 146.U.V 146.K.C 146.A.V	1.5 1.75 1.5 1.3 1.75 0.8	enjoka	0	15292	- e n - j o - k - a
9131	snake	JE23_Zinza	eenzoka	e e n z o k a	7 7 4 3 7 1 7	XYMBYBZ	EENSUKA	147	147.E.V 147.E.V 147.N.c 147.S.C 147.U.V 147.K.C 147.A.V	1.5 1.3 1.1 1.75 1.3 1.75 0.8	eenzoka	0	15292	e e n z - o - k - a
9230	snake	JE24_Kerebe	ɲoka	ɲ o k a	4 7 1 7	AXBZ	NUKA	148	148.N.C 148.U.V 148.K.C 148.A.V	2.0 1.5 1.75 0.8	ɲoka	0	15292	- - ɲ - - o - k - a
9329	snake	JE25_Jita	injoka	i n j o k a	7 4 6 7 1 7	XBCYBZ	INJUKA	149	149.I.V 149.N.C 149.J.C 149.U.V 149.K.C 149.A.V	1.5 1.75 1.5 1.3 1.75 0.8	injoka	0	15292	- i n - j o - k - a
9428	snake	JE25_Kilegi	injoka	i n j o k a	7 4 6 7 1 7	XBCYBZ	INJUKA	150	150.I.V 150.N.C 150.J.C 150.U.V 150.K.C 150.A.V	1.5 1.75 1.5 1.3 1.75 0.8	injoka	0	15292	- i n - j o - k - a
9528	snake	JE25_Mkwaya	ekisoro	e k i s o r o	7 1 7 3 7 5 7	XBYBYBZ	EKISURU	151	151.E.V 151.K.C 151.I.V 151.S.C 151.U.V 151.R.C 151.U.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	ekisoro	0	15437	e k i s o r o
9628	snake	JE31_Lumasaaba	indemu	i n d e m u	7 4 1 7 4 7	XMBYBZ	INTEMY	152	152.I.V 152.N.c 152.T.C 152.E.V 152.M.C 152.Y.V	1.5 1.1 1.75 1.3 1.75 0.8	indemu	0	15438	i n d e m u
9728	snake	JE32_Luyia	inzukha	i n z u k h a	7 4 3 7 1 3 7	XMBYBCZ	INSYKHA	153	153.I.V 153.N.c 153.S.C 153.Y.V 153.K.C 153.H.C 153.A.V	1.5 1.1 1.75 1.3 1.75 1.5 0.8	inzukha	0	15292	- i n z - u - k h a
9828	snake	JE34_Samialugwe	enjoha	e n j o h a	7 4 6 7 3 7	XBCYBZ	ENJUHA	154	154.E.V 154.N.C 154.J.C 154.U.V 154.H.C 154.A.V	1.5 1.75 1.5 1.3 1.75 0.8	enjoha	0	15408	e n j o h a
9928	snake	JE401_Ngoreme	entʃonka	e n tʃ o n k a	7 4 1 7 4 1 7	XMBYMBZ	ENTUNKA	155	155.E.V 155.N.c 155.T.C 155.U.V 155.N.c 155.K.C 155.A.V	1.5 1.1 1.75 1.3 1.1 1.75 0.8	entʃonka	0	15292	- e n tʃ - o n k - a
10028	snake	JE403_Suba	inʃoke	i n ʃ o k e	7 4 3 7 1 7	XMBYBZ	INSUKE	157	157.I.V 157.N.c 157.S.C 157.U.V 157.K.C 157.E.V	1.5 1.1 1.75 1.3 1.75 0.8	inʃoke	0	15292	- i n ʃ - o - k - e
10128	snake	JE41_Maragoli	luvayo	l u v a j o	5 7 3 7 6 7	AXBYBZ	LYBAJU	159	159.L.C 159.Y.V 159.B.C 159.A.V 159.J.C 159.U.V	2.0 1.5 1.75 1.3 1.75 0.8	luvajo	0	15445	l u v a j o
10228	snake	JE42_Gusii	eŋiti engenda inse	e ŋ i t i e n g e n d a i n s e	7 4 7 1 7 7 4 1 7 4 1 7 7 4 3 7	XBYBYYMBYMBYYMBZ	ENITIENKENTAINSE	160	160.E.V 160.N.C 160.I.V 160.T.C 160.I.V 160.E.V 160.N.c 160.K.C 160.E.V 160.N.c 160.T.C 160.A.V 160.I.V 160.N.c 160.S.C 160.E.V	1.5 1.75 1.3 1.75 1.3 1.3 1.1 1.75 1.3 1.1 1.75 1.3 1.3 1.1 1.75 0.8	eŋitiengendainse	0	15446	e ŋ i t i e n g e n d a i n s e
10327	snake	JE43_Kuria	incoka	i n c o k a	7 4 1 7 1 7	XMBYBZ	INCUKA	161	161.I.V 161.N.c 161.C.C 161.U.V 161.K.C 161.A.V	1.5 1.1 1.75 1.3 1.75 0.8	incoka	0	15292	- i n c - o - k - a
10426	snake	JE43_Kuria_Mago	inchoka	i n c h o k a	7 4 1 3 7 1 7	XMBCYBZ	INCHUKA	162	162.I.V 162.N.c 162.C.C 162.H.C 162.U.V 162.K.C 162.A.V	1.5 1.1 1.75 1.5 1.3 1.75 0.8	inchoka	0	15292	- i n c h o - k - a
10526	snake	JE43_Kuria_Tari	inchoka	i n c h o k a	7 4 1 3 7 1 7	XMBCYBZ	INCHUKA	163	163.I.V 163.N.c 163.C.C 163.H.C 163.U.V 163.K.C 163.A.V	1.5 1.1 1.75 1.5 1.3 1.75 0.8	inchoka	0	15292	- i n c h o - k - a
10626	snake	JE404_Shasi	nzoka	n z o k a	4 3 7 1 7	ACYBZ	NSUKA	158	158.N.C 158.S.C 158.U.V 158.K.C 158.A.V	2.0 1.5 1.3 1.75 0.8	nzoka	0	15292	- - n - z o - k - a
10726	snake	JE402_Ikizu	enzoke	e n z o k e	7 4 3 7 1 7	XMBYBZ	ENSUKE	156	156.E.V 156.N.c 156.S.C 156.U.V 156.K.C 156.E.V	1.5 1.1 1.75 1.3 1.75 0.8	enzoke	0	15292	- e n z - o - k - e
10825	snake	JE45_Nata	anchoke	a n c h o k e	7 4 1 3 7 1 7	XMBCYBZ	ANCHUKE	164	164.A.V 164.N.c 164.C.C 164.H.C 164.U.V 164.K.C 164.E.V	1.5 1.1 1.75 1.5 1.3 1.75 0.8	anchoke	0	15292	- a n c h o - k - e
10924	snake	E46_Sonjo	mraru	m r a r u	4 5 7 5 7	ACXBZ	MRARY	73	73.M.C 73.R.C 73.A.V 73.R.C 73.Y.V	2.0 1.5 1.5 1.75 0.8	mraru	0	15360	m r a r u
11024	snake	E51_Kikuyu	ɲamo yaðe	ɲ a m o j a ð e	4 7 4 7 6 7 3 7	AXBYBYBZ	NAMUJADE	74	74.N.C 74.A.V 74.M.C 74.U.V 74.J.C 74.A.V 74.D.C 74.E.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	ɲamojaðe	0	15361	ɲ a m o j a ð e
11124	snake	E52_Embu	njoka	n j o k a	4 6 7 1 7	ACXBZ	NJUKA	75	75.N.C 75.J.C 75.U.V 75.K.C 75.A.V	2.0 1.5 1.5 1.75 0.8	njoka	0	15292	- - n - j o - k - a
11224	snake	E53_Meru	shoka	s h o k a	3 3 7 1 7	ACYBZ	SHUKA	77	77.S.C 77.H.C 77.U.V 77.K.C 77.A.V	2.0 1.5 1.3 1.75 0.8	shoka	0	15292	- - s - h o - k - a
11420	snake	E53_Tigania	ndatu	n d a t u	4 1 7 1 7	ACYBZ	NTATY	80	80.N.C 80.T.C 80.A.V 80.T.C 80.Y.V	2.0 1.5 1.3 1.75 0.8	ndatu	0	15319	n d a - t - u
11519	snake	E53_Meruimenti	njoka	n j o k a	4 6 7 1 7	ACXBZ	NJUKA	78	78.N.C 78.J.C 78.U.V 78.K.C 78.A.V	2.0 1.5 1.5 1.75 0.8	njoka	0	15292	- - n - j o - k - a
11618	snake	E53_Merutig	njoka	n j o k a	4 6 7 1 7	ACXBZ	NJUKA	79	79.N.C 79.J.C 79.U.V 79.K.C 79.A.V	2.0 1.5 1.5 1.75 0.8	njoka	0	15292	- - n - j o - k - a
11717	snake	E54_Tharaka	ɲoka	ɲ o k a	4 7 1 7	AXBZ	NUKA	82	82.N.C 82.U.V 82.K.C 82.A.V	2.0 1.5 1.75 0.8	ɲoka	0	15292	- - ɲ - - o - k - a
11815	snake	E541_Chuka	njoka	n j o k a	4 6 7 1 7	ACXBZ	NJUKA	81	81.N.C 81.J.C 81.U.V 81.K.C 81.A.V	2.0 1.5 1.5 1.75 0.8	njoka	0	15292	- - n - j o - k - a
11914	snake	E55_Kamba	nzoka	n z o k a	4 3 7 1 7	ACYBZ	NSUKA	83	83.N.C 83.S.C 83.U.V 83.K.C 83.A.V	2.0 1.5 1.3 1.75 0.8	nzoka	0	15292	- - n - z o - k - a
12014	snake	E55_Kamba_Kitu	nzoka	n z o k a	4 3 7 1 7	ACYBZ	NSUKA	84	84.N.C 84.S.C 84.U.V 84.K.C 84.A.V	2.0 1.5 1.3 1.75 0.8	nzoka	0	15292	- - n - z o - k - a
12112	snake	E621B_Machame	shoka	s h o k a	3 3 7 1 7	ACYBZ	SHUKA	85	85.S.C 85.H.C 85.U.V 85.K.C 85.A.V	2.0 1.5 1.3 1.75 0.8	shoka	0	15292	- - s - h o - k - a
12212	snake	E621C_Siha	ʃoka	ʃ o k a	3 7 1 7	AXBZ	SUKA	86	86.S.C 86.U.V 86.K.C 86.A.V	2.0 1.5 1.75 0.8	ʃoka	0	15292	- - ʃ - - o - k - a
12312	snake	E621D_Kibosho	choka	c h o k a	1 3 7 1 7	ACXBZ	CHUKA	87	87.C.C 87.H.C 87.U.V 87.K.C 87.A.V	2.0 1.5 1.5 1.75 0.8	choka	0	15292	- - c - h o - k - a
12412	snake	E622C_Vunjo	mɺewa	m ɺ e w a	4 5 7 6 7	ACXBZ	MREWA	88	88.M.C 88.R.C 88.E.V 88.W.C 88.A.V	2.0 1.5 1.5 1.75 0.8	mɺewa	0	15360	m ɺ e w a
12511	snake	E623A_Kiseri	njoka	n j o k a	4 6 7 1 7	ACXBZ	NJUKA	90	90.N.C 90.J.C 90.U.V 90.K.C 90.A.V	2.0 1.5 1.5 1.75 0.8	njoka	0	15292	- - n - j o - k - a
12610	snake	E623_Mkuu	ʃoka	ʃ o k a	3 7 1 7	AXBZ	SUKA	89	89.S.C 89.U.V 89.K.C 89.A.V	2.0 1.5 1.75 0.8	ʃoka	0	15292	- - ʃ - - o - k - a
12710	snake	E65_Gweno	njoka	n j o k a	4 6 7 1 7	ACXBZ	NJUKA	91	91.N.C 91.J.C 91.U.V 91.K.C 91.A.V	2.0 1.5 1.5 1.75 0.8	njoka	0	15292	- - n - j o - k - a
12809	snake	E701_Elwana	ɲɔka	ɲ ɔ k a	4 7 1 7	AXBZ	NUKA	92	92.N.C 92.U.V 92.K.C 92.A.V	2.0 1.5 1.75 0.8	ɲɔka	0	15292	- - ɲ - - ɔ - k - a
12909	snake	E71A_Upper_Pokomo	ɲoka	ɲ o k a	4 7 1 7	AXBZ	NUKA	93	93.N.C 93.U.V 93.K.C 93.A.V	2.0 1.5 1.75 0.8	ɲoka	0	15292	- - ɲ - - o - k - a
13009	snake	E72a_Giryama	ɲoka	ɲ o k a	4 7 1 7	AXBZ	NUKA	94	94.N.C 94.U.V 94.K.C 94.A.V	2.0 1.5 1.75 0.8	ɲoka	0	15292	- - ɲ - - o - k - a
13109	snake	E73_Digo	ɲoka	ɲ o k a	4 7 1 7	AXBZ	NUKA	95	95.N.C 95.U.V 95.K.C 95.A.V	2.0 1.5 1.75 0.8	ɲoka	0	15292	- - ɲ - - o - k - a
13209	snake	E74a_Dawida	choka	c h o k a	1 3 7 1 7	ACXBZ	CHUKA	96	96.C.C 96.H.C 96.U.V 96.K.C 96.A.V	2.0 1.5 1.5 1.75 0.8	choka	0	15292	- - c - h o - k - a
13308	snake	F22_Nyamwezi	nzoka	n z o k a	4 3 7 1 7	ACYBZ	NSUKA	97	97.N.C 97.S.C 97.U.V 97.K.C 97.A.V	2.0 1.5 1.3 1.75 0.8	nzoka	0	15292	- - n - z o - k - a
13406	snake	F23_Sumbwa	nzoka	n z o k a	4 3 7 1 7	ACYBZ	NSUKA	98	98.N.C 98.S.C 98.U.V 98.K.C 98.A.V	2.0 1.5 1.3 1.75 0.8	nzoka	0	15292	- - n - z o - k - a
13505	snake	F24_Kimbu	injoxa	i n j o x a	7 4 6 7 3 7	XBCYBZ	INJUGA	99	99.I.V 99.N.C 99.J.C 99.U.V 99.G.C 99.A.V	1.5 1.75 1.5 1.3 1.75 0.8	injoxa	0	15292	- i n - j o - x - a
13605	snake	F25_Bungu	izoka	i z o k a	7 3 7 1 7	XBYBZ	ISUKA	100	100.I.V 100.S.C 100.U.V 100.K.C 100.A.V	1.5 1.75 1.3 1.75 0.8	izoka	0	15292	- i - z - o - k - a
13704	snake	F31_Nyiramba	nzoka	n z o k a	4 3 7 1 7	ACYBZ	NSUKA	101	101.N.C 101.S.C 101.U.V 101.K.C 101.A.V	2.0 1.5 1.3 1.75 0.8	nzoka	0	15292	- - n - z o - k - a
13803	snake	F32_Nyaturucha	njokha	n j o k h a	4 6 7 1 3 7	ACXBCZ	NJUKHA	102	102.N.C 102.J.C 102.U.V 102.K.C 102.H.C 102.A.V	2.0 1.5 1.5 1.75 1.5 0.8	njokha	0	15292	- - n - j o - k h a
13903	snake	F32_Nyaturuwil	joka	j o k a	6 7 1 7	AXBZ	JUKA	103	103.J.C 103.U.V 103.K.C 103.A.V	2.0 1.5 1.75 0.8	joka	0	15292	- - - - j o - k - a
14003	snake	F33_Langi	njoka	n j o k a	4 6 7 1 7	ACXBZ	NJUKA	104	104.N.C 104.J.C 104.U.V 104.K.C 104.A.V	2.0 1.5 1.5 1.75 0.8	njoka	0	15292	- - n - j o - k - a
14103	snake	G11_Gogo	nzôka	n z o k a	4 3 7 1 7	ACYBZ	NSUKA	105	105.N.C 105.S.C 105.U.V 105.K.C 105.A.V	2.0 1.5 1.3 1.75 0.8	nzoka	0	15292	- - n - z o - k - a
14202	snake	G12_Kagulu	ɲjoka	ɲ j o k a	4 6 7 1 7	ACXBZ	NJUKA	106	106.N.C 106.J.C 106.U.V 106.K.C 106.A.V	2.0 1.5 1.5 1.75 0.8	ɲjoka	0	15292	- - ɲ - j o - k - a
14301	snake	G23_Sambaa	ɲoka	ɲ o k a	4 7 1 7	AXBZ	NUKA	107	107.N.C 107.U.V 107.K.C 107.A.V	2.0 1.5 1.75 0.8	ɲoka	0	15292	- - ɲ - - o - k - a
14401	snake	G24_Bondei	ɲoka	ɲ o k a	4 7 1 7	AXBZ	NUKA	108	108.N.C 108.U.V 108.K.C 108.A.V	2.0 1.5 1.75 0.8	ɲoka	0	15292	- - ɲ - - o - k - a
14501	snake	G32_Doe	ɲoka	ɲ o k a	4 7 1 7	AXBZ	NUKA	110	110.N.C 110.U.V 110.K.C 110.A.V	2.0 1.5 1.75 0.8	ɲoka	0	15292	- - ɲ - - o - k - a
14601	snake	G31_Zigua	ɲoka	ɲ o k a	4 7 1 7	AXBZ	NUKA	109	109.N.C 109.U.V 109.K.C 109.A.V	2.0 1.5 1.75 0.8	ɲoka	0	15292	- - ɲ - - o - k - a
14701	snake	G32_Kwere	ɲoka	ɲ o k a	4 7 1 7	AXBZ	NUKA	111	111.N.C 111.U.V 111.K.C 111.A.V	2.0 1.5 1.75 0.8	ɲoka	0	15292	- - ɲ - - o - k - a
14800	snake	G33_Zaramo	zoka	z o k a	3 7 1 7	AXBZ	SUKA	112	112.S.C 112.U.V 112.K.C 112.A.V	2.0 1.5 1.75 0.8	zoka	0	15292	- - z - - o - k - a
14900	snake	G34_Nguungulu	ɲoka	ɲ o k a	4 7 1 7	AXBZ	NUKA	113	113.N.C 113.U.V 113.K.C 113.A.V	2.0 1.5 1.75 0.8	ɲoka	0	15292	- - ɲ - - o - k - a
15000	snake	G36_Kami	mgendela hasi	m g e n d e l a h a s i	4 1 7 4 1 7 5 7 3 7 3 7	ACYMBYBYBYBZ	MKENTELAHASI	114	114.M.C 114.K.C 114.E.V 114.N.c 114.T.C 114.E.V 114.L.C 114.A.V 114.H.C 114.A.V 114.S.C 114.I.V	2.0 1.5 1.3 1.1 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	mgendelahasi	0	15400	m g e n d e l a h a s i
15099	snake	G37_Kutu	nzoka	n z o k a	4 3 7 1 7	ACYBZ	NSUKA	115	115.N.C 115.S.C 115.U.V 115.K.C 115.A.V	2.0 1.5 1.3 1.75 0.8	nzoka	0	15292	- - n - z o - k - a
15198	snake	G39_Saghala	ɲoka	ɲ o k a	4 7 1 7	AXBZ	NUKA	116	116.N.C 116.U.V 116.K.C 116.A.V	2.0 1.5 1.75 0.8	ɲoka	0	15292	- - ɲ - - o - k - a
15297	snake	G401_Mwani	ɲoka	ɲ o k a	4 7 1 7	AXBZ	NUKA	117	117.N.C 117.U.V 117.K.C 117.A.V	2.0 1.5 1.75 0.8	ɲoka	0	15292	- - ɲ - - o - k - a
15395	snake	G41_Bajuni	n̪oka	n o k a	4 7 1 7	AXBZ	NUKA	118	118.N.C 118.U.V 118.K.C 118.A.V	2.0 1.5 1.75 0.8	noka	0	15292	- - n - - o - k - a
15492	snake	G42_Swahili	yoka	j o k a	6 7 1 7	AXBZ	JUKA	119	119.J.C 119.U.V 119.K.C 119.A.V	2.0 1.5 1.75 0.8	joka	0	15292	- - - - j o - k - a
15591	snake	G42a_Amu	ɲoka	ɲ o k a	4 7 1 7	AXBZ	NUKA	120	120.N.C 120.U.V 120.K.C 120.A.V	2.0 1.5 1.75 0.8	ɲoka	0	15292	- - ɲ - - o - k - a
15689	snake	G42d_Unguja	ɲoka	ɲ o k a	4 7 1 7	AXBZ	NUKA	121	121.N.C 121.U.V 121.K.C 121.A.V	2.0 1.5 1.75 0.8	ɲoka	0	15292	- - ɲ - - o - k - a
15788	snake	G44a_Ngazija	ɲóha	ɲ o h a	4 7 3 7	AXBZ	NUHA	122	122.N.C 122.U.V 122.H.C 122.A.V	2.0 1.5 1.75 0.8	ɲoha	0	15408	- ɲ - o h a
15887	snake	G44b_Ndzwani	ɲóha	ɲ o h a	4 7 3 7	AXBZ	NUHA	123	123.N.C 123.U.V 123.H.C 123.A.V	2.0 1.5 1.75 0.8	ɲoha	0	15408	- ɲ - o h a
15986	snake	G52_Ndamba	njoka	n j o k a	4 6 7 1 7	ACXBZ	NJUKA	124	124.N.C 124.J.C 124.U.V 124.K.C 124.A.V	2.0 1.5 1.5 1.75 0.8	njoka	0	15292	- - n - j o - k - a
