ID	Concept	Doculect	Value	Tokens
30749	man	G31_Zigua	mnume	m n u ³ m e ³
30750	moon	G31_Zigua	mwezi	m w e ³ z i ³
30751	mouth	G31_Zigua	mnomo	m n o ³ m o ³
30752	name	G31_Zigua	zina	z i ³ n a ³
30753	navel	G31_Zigua	lukuvu	l u ³ k u ³ v u ³
30754	neck	G31_Zigua	singo	s i ³ n g o ³
30755	night	G31_Zigua	chilo	c h i ³ l o ³
30756	nose	G31_Zigua	mpula	m p u ³ l a ³
30757	one	G31_Zigua	bosi	b o ³ s i ³
30758	person	G31_Zigua	mntu	m n t u ³
30759	rain	G31_Zigua	fula	f u ³ l a ³
30760	road	G31_Zigua	sila	s i ³ l a ³
30761	root	G31_Zigua	izi	i ³ z i ³
30762	salt	G31_Zigua	muɲu	m u ³ ɲ u ³
30763	sand	G31_Zigua	msanga	m s a ³ n g a ³
30764	see	G31_Zigua	ku-ona	k u ³ o ³ n a ³
30765	send	G31_Zigua	-igala	i ³ g a ³ l a ³
30766	shame	G31_Zigua	soni	s o ³ n i ³
30767	sing	G31_Zigua	ku-chema	k u ³ c h e ³ m a ³
30768	skin	G31_Zigua	makanka	m a ³ k a ³ n k a ³
30769	sky	G31_Zigua	maingu	m a ³ i ³ n g u ³
30770	sleep	G31_Zigua	ntongo	n t o ³ n g o ³
30771	smoke	G31_Zigua	mosi	m o ³ s i ³
30772	snake	G31_Zigua	ɲoka	ɲ o ³ k a ³
30773	spear	G31_Zigua	guha	g u ³ h a ³
30774	steal	G31_Zigua	ku-bawa	k u ³ b a ³ w a ³
30775	stone	G31_Zigua	yuwe	j u ³ w e ³
30776	sun	G31_Zigua	zua	z u ³ a ³
30777	tail	G31_Zigua	mchila	m c h i ³ l a ³
30778	ten	G31_Zigua	mlongo-umwenga	m l o ³ n g o ³ u ³ m w e ³ n g a ³
30779	three	G31_Zigua	katatu	k a ³ t a ³ t u ³
30780	tongue	G31_Zigua	lulimi	l u ³ l i ³ m i ³
30781	tooth	G31_Zigua	zino	z i ³ n o ³
30782	tree	G31_Zigua	mti	m t i ³
30783	two	G31_Zigua	mbili	m b i ³ l i ³
30784	urine	G31_Zigua	makozo	m a ³ k o ³ z o ³
30785	village	G31_Zigua	kaya	k a ³ j a ³
30786	vomit	G31_Zigua	ku-tahika	k u ³ t a ³ h i ³ k a ³
30787	walk	G31_Zigua	ku-tamba	k u ³ t a ³ m b a ³
30788	war	G31_Zigua	nkondo	n k o ³ n d o ³
30789	water	G31_Zigua	mazi	m a ³ z i ³
30790	wind	G31_Zigua	mpeho	m p e ³ h o ³
30791	woman	G31_Zigua	mvyele	m v j e ³ l e ³
30792	dew	G31_Zigua	mnymzu	m n j m z u ³
30793	iron	G31_Zigua	zuma	z u ³ m a ³
30794	animal	G32_Kwere	mɲama	m ɲ a ³ m a ³
30795	arm	G32_Kwere	mkono	m k o ³ n o ³
30796	ashes	G32_Kwere	ivu	i ³ v u ³
30797	bark	G32_Kwere	gome	g o ³ m e ³
30798	bed	G32_Kwere	lili	l i ³ l i ³
30799	belly	G32_Kwere	inda	i ³ n d a ³
30800	big	G32_Kwere	-khulu	k h u ³ l u ³
30801	bird	G32_Kwere	chidege	c h i ³ d e ³ g e ³
30802	bite	G32_Kwere	ku-luma	k u ³ l u ³ m a ³
30803	blood	G32_Kwere	damu	d a ³ m u ³
30804	bone	G32_Kwere	vuha	v u ³ h a ³
30805	breast	G32_Kwere	matombo	m a ³ t o ³ m b o ³
30806	burn	G32_Kwere	ku-lungula	k u ³ l u ³ n g u ³ l a ³
30807	child	G32_Kwere	mwana	m w a ³ n a ³
30808	cloud	G32_Kwere	wingu	w i ³ n g u ³
30809	come	G32_Kwere	izo	i ³ z o ³
30810	count	G32_Kwere	ku-peta	k u ³ p e ³ t a ³
30811	die	G32_Kwere	ku-fa	k u ³ f a ³
30812	dog	G32_Kwere	umbwa	u ³ m b w a ³
30813	drink	G32_Kwere	kuŋwa	k u ³ ŋ w a ³
30814	ear	G32_Kwere	gutwi	g u ³ t w i ³
30815	eat	G32_Kwere	ku-ja ~ ku-dʸa	k u ³ j a ³
30816	egg	G32_Kwere	finga	f i ³ n g a ³
30817	elephant	G32_Kwere	nhembo	n h e ³ m b o ³
30818	eye	G32_Kwere	ziso	z i ³ s o ³
30819	face	G32_Kwere	sula	s u ³ l a ³
30820	fall	G32_Kwere	ku-gwa	k u ³ g w a ³
30821	fat, oil	G32_Kwere	mavuta	m a ³ v u ³ t a ³
30822	feather	G32_Kwere	machipilo	m a ³ c h i ³ p i ³ l o ³
30823	fingernail	G32_Kwere	ŋhombe	ŋ h o ³ m b e ³
30824	fire	G32_Kwere	moto	m o ³ t o ³
30825	fire-wood	G32_Kwere	ngodi	n g o ³ d i ³
30826	fish	G32_Kwere	somba	s o ³ m b a ³
30827	five	G32_Kwere	tano	t a ³ n o ³
30828	fly	G32_Kwere	ku-guruka	k u ³ g u ³ r u ³ k a ³
30829	four	G32_Kwere	nne	n n e ³
30830	give	G32_Kwere	kuŋha	k u ³ ŋ h a ³
30831	goat	G32_Kwere	mbuzi	m b u ³ z i ³
30832	ground, soil	G32_Kwere	ulongo	u ³ l o ³ n g o ³
30833	hair	G32_Kwere	ɲele	ɲ e ³ l e ³
30834	head	G32_Kwere	ditwi	d i ³ t w i ³
30835	hear	G32_Kwere	ku-hulika	k u ³ h u ³ l i ³ k a ³
30836	heart	G32_Kwere	moyo	m o ³ j o ³
30837	horn	G32_Kwere	hembe	h e ³ m b e ³
30838	house	G32_Kwere	ɲumba	ɲ u ³ m b a ³
30839	hunger	G32_Kwere	nzara	n z a ³ r a ³
30840	intestine	G32_Kwere	mitumbo	m i ³ t u ³ m b o ³
30841	kill	G32_Kwere	ku-koma	k u ³ k o ³ m a ³
30842	knee	G32_Kwere	goŋho	g o ³ ŋ h o ³
30843	knife	G32_Kwere	mwele	m w e ³ l e ³
30844	know	G32_Kwere	ku-maɲa	k u ³ m a ³ ɲ a ³
30845	leaf	G32_Kwere	yani	j a ³ n i ³
30846	leg	G32_Kwere	mgulu	m g u ³ l u ³
30847	liver	G32_Kwere	ini	i ³ n i ³
30848	louse	G32_Kwere	ngina	n g i ³ n a ³
30849	man	G32_Kwere	mulume	m u ³ l u ³ m e ³
30850	moon	G32_Kwere	mwezi	m w e ³ z i ³
30851	mouth	G32_Kwere	mulomo	m u ³ l o ³ m o ³
30852	name	G32_Kwere	zina	z i ³ n a ³
30853	navel	G32_Kwere	chikuvu	c h i ³ k u ³ v u ³
30854	neck	G32_Kwere	singo	s i ³ n g o ³
30855	night	G32_Kwere	ichilo	i ³ c h i ³ l o ³
30856	nose	G32_Kwere	mhula	m h u ³ l a ³
30857	one	G32_Kwere	imwe	i ³ m w e ³
30858	person	G32_Kwere	munhu	m u ³ n h u ³
30859	rain	G32_Kwere	mvula	m v u ³ l a ³
30860	road	G32_Kwere	nzila	n z i ³ l a ³
30861	root	G32_Kwere	mzizi	m z i ³ z i ³
30862	salt	G32_Kwere	muɲu	m u ³ ɲ u ³
30863	sand	G32_Kwere	msanga	m s a ³ n g a ³
30864	see	G32_Kwere	ku-ona	k u ³ o ³ n a ³
30865	send	G32_Kwere	ku-gala	k u ³ g a ³ l a ³
30866	shame	G32_Kwere	chiɲara	c h i ³ ɲ a ³ r a ³
30867	sing	G32_Kwere	kw-imba	k w i ³ m b a ³
30868	skin	G32_Kwere	kaŋha	k a ³ ŋ h a ³
30869	sky	G32_Kwere	ulanga	u ³ l a ³ n g a ³
30870	sleep	G32_Kwere	nhongo	n h o ³ n g o ³
30871	smoke	G32_Kwere	mosi	m o ³ s i ³
30872	snake	G32_Kwere	ɲoka	ɲ o ³ k a ³
30873	spear	G32_Kwere	mkuki	m k u ³ k i ³
30874	steal	G32_Kwere	kw-iba	k w i ³ b a ³
30875	stone	G32_Kwere	dibwe	d i ³ b w e ³
30876	sun	G32_Kwere	zua	z u ³ a ³
30877	tail	G32_Kwere	mkila	m k i ³ l a ³
30878	ten	G32_Kwere	kumi	k u ³ m i ³
30879	three	G32_Kwere	nhatu	n h a ³ t u ³
30880	tongue	G32_Kwere	lulimi	l u ³ l i ³ m i ³
30881	tooth	G32_Kwere	zino	z i ³ n o ³
30882	tree	G32_Kwere	biki	b i ³ k i ³
30883	two	G32_Kwere	mbili	m b i ³ l i ³
30884	urine	G32_Kwere	makozo	m a ³ k o ³ z o ³
30885	village	G32_Kwere	kaya ~ kae	k a ³ j a ³
30886	vomit	G32_Kwere	ku-deka	k u ³ d e ³ k a ³
30887	walk	G32_Kwere	ku-ita mwanza	k u ³ i ³ t a ³ m w a ³ n z a ³
30888	war	G32_Kwere	khondo	k h o ³ n d o ³
30889	water	G32_Kwere	mazi	m a ³ z i ³
30890	wind	G32_Kwere	mbeho	m b e ³ h o ³
30891	woman	G32_Kwere	mwanamke	m w a ³ n a ³ m k e ³
30892	dew	G32_Kwere	nhungwe	n h u ³ n g w e ³
30893	iron	G32_Kwere	zuma	z u ³ m a ³
30894	animal	G33_Zaramo	ɲama	ɲ a ³ m a ³
30895	arm	G33_Zaramo	mkono	m k o ³ n o ³
30896	ashes	G33_Zaramo	tozi	t o ³ z i ³
30897	bark	G33_Zaramo	kwame	k w a ³ m e ³
30898	bed	G33_Zaramo	ulili	u ³ l i ³ l i ³
30899	belly	G33_Zaramo	hnumbo	h n u ³ m b o ³
30900	big	G33_Zaramo	nhulu	n h u ³ l u ³
30901	bird	G33_Zaramo	ɲuni	ɲ u ³ n i ³
30902	bite	G33_Zaramo	ku-luma	k u ³ l u ³ m a ³
30903	blood	G33_Zaramo	damu	d a ³ m u ³
30904	bone	G33_Zaramo	mfupa	m f u ³ p a ³
30905	breast	G33_Zaramo	matombo	m a ³ t o ³ m b o ³
30906	burn	G33_Zaramo	okwaka	o ³ k w a ³ k a ³
30907	child	G33_Zaramo	mwana	m w a ³ n a ³
30908	cloud	G33_Zaramo	wingu	w i ³ n g u ³
30909	come	G33_Zaramo	-izo	i ³ z o ³
30910	count	G33_Zaramo	ku-peta	k u ³ p e ³ t a ³
30911	die	G33_Zaramo	ku-fa	k u ³ f a ³
30912	dog	G33_Zaramo	dibwa	d i ³ b w a ³
30913	drink	G33_Zaramo	ku-ngwa	k u ³ n g w a ³
30914	ear	G33_Zaramo	gutwi	g u ³ t w i ³
30915	eat	G33_Zaramo	ku-dʸa	k u ³ d <<ʸ>> a ³
30916	egg	G33_Zaramo	finga	f i ³ n g a ³
30917	elephant	G33_Zaramo	nhembo	n h e ³ m b o ³
30918	eye	G33_Zaramo	siso	s i ³ s o ³
30919	face	G33_Zaramo	kihanga	k i ³ h a ³ n g a ³
30920	fall	G33_Zaramo	ku-gwa	k u ³ g w a ³
30921	fat, oil	G33_Zaramo	mavuta	m a ³ v u ³ t a ³
30922	feather	G33_Zaramo	majusi	m a ³ j u ³ s i ³
30923	fingernail	G33_Zaramo	nhombe	n h o ³ m b e ³
30924	fire	G33_Zaramo	moto	m o ³ t o ³
30925	fire-wood	G33_Zaramo	ngodi	n g o ³ d i ³
30926	fish	G33_Zaramo	somba	s o ³ m b a ³
30927	five	G33_Zaramo	hnano	h n a ³ n o ³
30928	fly	G33_Zaramo	ko-guluka	k o ³ g u ³ l u ³ k a ³
30929	four	G33_Zaramo	kane	k a ³ n e ³
30930	give	G33_Zaramo	ngwelela	n g w e ³ l e ³ l a ³
30931	goat	G33_Zaramo	mbuzi	m b u ³ z i ³
30932	ground, soil	G33_Zaramo	ulongo	u ³ l o ³ n g o ³
30933	hair	G33_Zaramo	mvili	m v i ³ l i ³
30934	head	G33_Zaramo	ditwi	d i ³ t w i ³
30935	hear	G33_Zaramo	ku-hulika	k u ³ h u ³ l i ³ k a ³
30936	heart	G33_Zaramo	zoyo	z o ³ j o ³
30937	horn	G33_Zaramo	mhembe	m h e ³ m b e ³
30938	house	G33_Zaramo	ŋanda	ŋ a ³ n d a ³
30939	hunger	G33_Zaramo	nzala	n z a ³ l a ³
30940	intestine	G33_Zaramo	matumbo	m a ³ t u ³ m b o ³
30941	kill	G33_Zaramo	ku-koma	k u ³ k o ³ m a ³
30942	knee	G33_Zaramo	vindi	v i ³ n d i ³
30943	knife	G33_Zaramo	mwele	m w e ³ l e ³
30944	know	G33_Zaramo	ku-maɲa	k u ³ m a ³ ɲ a ³
30945	leaf	G33_Zaramo	tepo	t e ³ p o ³
30946	leg	G33_Zaramo	mgulu	m g u ³ l u ³
30947	liver	G33_Zaramo	ini	i ³ n i ³
30948	louse	G33_Zaramo	mhani	m h a ³ n i ³
30949	man	G33_Zaramo	mume	m u ³ m e ³
30950	moon	G33_Zaramo	mwezi	m w e ³ z i ³
30951	mouth	G33_Zaramo	mulomo	m u ³ l o ³ m o ³
30952	name	G33_Zaramo	tagwa	t a ³ g w a ³
30953	navel	G33_Zaramo	kitovu	k i ³ t o ³ v u ³
30954	night	G33_Zaramo	ikilo	i ³ k i ³ l o ³
30955	nose	G33_Zaramo	mhula	m h u ³ l a ³
30956	one	G33_Zaramo	imwe	i ³ m w e ³
30957	person	G33_Zaramo	muhnu	m u ³ h n u ³
30958	rain	G33_Zaramo	mvula	m v u ³ l a ³
30959	road	G33_Zaramo	vinzila	v i ³ n z i ³ l a ³
30960	root	G33_Zaramo	mzizi	m z i ³ z i ³
30961	salt	G33_Zaramo	hyumvi?	h j u ³ m v i ³
30962	sand	G33_Zaramo	misenga	m i ³ s e ³ n g a ³
30963	see	G33_Zaramo	-lola	l o ³ l a ³
30964	send	G33_Zaramo	-tuma	t u ³ m a ³
30965	shame	G33_Zaramo	kiɲala	k i ³ ɲ a ³ l a ³
30966	sing	G33_Zaramo	kw-imba	k w i ³ m b a ³
30967	skin	G33_Zaramo	ganda	g a ³ n d a ³
30968	sky	G33_Zaramo	mbingu	m b i ³ n g u ³
30969	sleep	G33_Zaramo	utulo	u ³ t u ³ l o ³
30970	smoke	G33_Zaramo	iyosi	i ³ j o ³ s i ³
30971	snake	G33_Zaramo	zoka	z o ³ k a ³
30972	spear	G33_Zaramo	mgoha	m g o ³ h a ³
30973	steal	G33_Zaramo	-bavi	b a ³ v i ³
30974	stone	G33_Zaramo	jiwe	j i ³ w e ³
30975	sun	G33_Zaramo	zua	z u ³ a ³
30976	tail	G33_Zaramo	mkila	m k i ³ l a ³
30977	ten	G33_Zaramo	kumi	k u ³ m i ³
30978	three	G33_Zaramo	ndatu	n d a ³ t u ³
30979	tongue	G33_Zaramo	lulimi	l u ³ l i ³ m i ³
30980	tooth	G33_Zaramo	tsino	ts i ³ n o ³
30981	tree	G33_Zaramo	biki	b i ³ k i ³
30982	two	G33_Zaramo	wa-bili	w a ³ b i ³ l i ³
30983	urine	G33_Zaramo	mkozo	m k o ³ z o ³
30984	village	G33_Zaramo	kiisi	k i ³ i ³ s i ³
30985	vomit	G33_Zaramo	ku-deka	k u ³ d e ³ k a ³
30986	walk	G33_Zaramo	ko-choza	k o ³ c h o ³ z a ³
30987	war	G33_Zaramo	vita	v i ³ t a ³
30988	water	G33_Zaramo	manzhi	m a ³ n z h i ³
30989	wind	G33_Zaramo	ubeho	u ³ b e ³ h o ³
30990	woman	G33_Zaramo	mtwanzi	m t w a ³ n z i ³
30991	dew	G33_Zaramo	tungwe	t u ³ n g w e ³
30992	iron	G33_Zaramo	zuhma?	z u ³ h m a ³
30993	animal	G34_Nguungulu	ɲama	ɲ a ³ m a ³
30994	arm	G34_Nguungulu	mkono	m k o ³ n o ³
30995	ashes	G34_Nguungulu	ma-ivu	m a ³ i ³ v u ³
30996	bark	G34_Nguungulu	gome	g o ³ m e ³
30997	bed	G34_Nguungulu	ulili	u ³ l i ³ l i ³
30998	belly	G34_Nguungulu	kundani	k u ³ n d a ³ n i ³
30999	big	G34_Nguungulu	nkulu	n k u ³ l u ³
31000	bird	G34_Nguungulu	kadege	k a ³ d e ³ g e ³
31001	bite	G34_Nguungulu	ku-luma	k u ³ l u ³ m a ³
31002	blood	G34_Nguungulu	sakame	s a ³ k a ³ m e ³
31003	bone	G34_Nguungulu	vuha	v u ³ h a ³
31004	breast	G34_Nguungulu	matombo	m a ³ t o ³ m b o ³
31005	burn	G34_Nguungulu	ku-kweela	k u ³ k w e ³ e ³ l a ³
31006	child	G34_Nguungulu	mwana	m w a ³ n a ³
31007	cloud	G34_Nguungulu	vunde	v u ³ n d e ³
31008	come	G34_Nguungulu	so	s o ³
31009	count	G34_Nguungulu	ku-hesabu	k u ³ h e ³ s a ³ b u ³
31010	die	G34_Nguungulu	ku-banika	k u ³ b a ³ n i ³ k a ³
31011	dog	G34_Nguungulu	kuli	k u ³ l i ³
31012	drink	G34_Nguungulu	ɲwa	ɲ w a ³
31013	ear	G34_Nguungulu	gutwi	g u ³ t w i ³
31014	eat	G34_Nguungulu	ku-dʸa	k u ³ d <<ʸ>> a ³
31015	egg	G34_Nguungulu	(ma)tagi	t a ³ g i ³
31016	elephant	G34_Nguungulu	ntembo	n t e ³ m b o ³
31017	eye	G34_Nguungulu	ziso	z i ³ s o ³
31018	face	G34_Nguungulu	uso	u ³ s o ³
31019	fall	G34_Nguungulu	ku-gwa	k u ³ g w a ³
31020	fat, oil	G34_Nguungulu	mavuta	m a ³ v u ³ t a ³
31021	feather	G34_Nguungulu	mazoya	m a ³ z o ³ j a ³
31022	fingernail	G34_Nguungulu	(ma)kombe	k o ³ m b e ³
31023	fire	G34_Nguungulu	moto	m o ³ t o ³
31024	fire-wood	G34_Nguungulu	nkuni	n k u ³ n i ³
31025	fish	G34_Nguungulu	samaki	s a ³ m a ³ k i ³
31026	five	G34_Nguungulu	ʃano	ʃ a ³ n o ³
31027	fly	G34_Nguungulu	ku-puluka	k u ³ p u ³ l u ³ k a ³
31028	four	G34_Nguungulu	kane	k a ³ n e ³
31029	give	G34_Nguungulu	kw-inkha	k w i ³ n k h a ³
31030	goat	G34_Nguungulu	mbuzi	m b u ³ z i ³
31031	ground, soil	G34_Nguungulu	ulongo	u ³ l o ³ n g o ³
31032	hair	G34_Nguungulu	lufili	l u ³ f i ³ l i ³
31033	head	G34_Nguungulu	mtwi	m t w i ³
31034	hear	G34_Nguungulu	kw-iva	k w i ³ v a ³
31035	heart	G34_Nguungulu	moyo	m o ³ j o ³
31036	horn	G34_Nguungulu	hembe	h e ³ m b e ³
31037	house	G34_Nguungulu	ɲumba	ɲ u ³ m b a ³
31038	hunger	G34_Nguungulu	sala	s a ³ l a ³
31039	intestine	G34_Nguungulu	misango	m i ³ s a ³ n g o ³
31040	kill	G34_Nguungulu	ku-koma	k u ³ k o ³ m a ³
31041	knee	G34_Nguungulu	vindi	v i ³ n d i ³
31042	knife	G34_Nguungulu	ngola	n g o ³ l a ³
31043	know	G34_Nguungulu	ku-maɲa	k u ³ m a ³ ɲ a ³
31044	leaf	G34_Nguungulu	zani	z a ³ n i ³
31045	leg	G34_Nguungulu	kiga	k i ³ g a ³
31046	liver	G34_Nguungulu	ini	i ³ n i ³
31047	louse	G34_Nguungulu	da	d a ³
31048	man	G34_Nguungulu	mgosi	m g o ³ s i ³
31049	moon	G34_Nguungulu	mwezi	m w e ³ z i ³
31050	mouth	G34_Nguungulu	mnomo	m n o ³ m o ³
31051	name	G34_Nguungulu	zina	z i ³ n a ³
31052	navel	G34_Nguungulu	lukuvu	l u ³ k u ³ v u ³
31053	neck	G34_Nguungulu	singo	s i ³ n g o ³
31054	night	G34_Nguungulu	kilo	k i ³ l o ³
31055	nose	G34_Nguungulu	mphula	m p h u ³ l a ³
31056	one	G34_Nguungulu	bosi	b o ³ s i ³
31057	person	G34_Nguungulu	mntu	m n t u ³
31058	rain	G34_Nguungulu	fula	f u ³ l a ³
31059	road	G34_Nguungulu	sila	s i ³ l a ³
31060	root	G34_Nguungulu	izi	i ³ z i ³
31061	salt	G34_Nguungulu	muɲu	m u ³ ɲ u ³
31062	sand	G34_Nguungulu	msanga	m s a ³ n g a ³
31063	see	G34_Nguungulu	ku-siɲa	k u ³ s i ³ ɲ a ³
31064	send	G34_Nguungulu	-tuma	t u ³ m a ³
31065	shame	G34_Nguungulu	soni	s o ³ n i ³
31066	sing	G34_Nguungulu	kw-imba	k w i ³ m b a ³
31067	skin	G34_Nguungulu	nkhanda homme	n k h a ³ n d a ³ h o ³ m m e ³
31068	sky	G34_Nguungulu	kulanga	k u ³ l a ³ n g a ³
31069	sleep	G34_Nguungulu	ntongo	n t o ³ n g o ³
31070	smoke	G34_Nguungulu	mosi	m o ³ s i ³
31071	snake	G34_Nguungulu	ɲoka	ɲ o ³ k a ³
31072	spear	G34_Nguungulu	guha	g u ³ h a ³
31073	steal	G34_Nguungulu	ku-bawa	k u ³ b a ³ w a ³
31074	stone	G34_Nguungulu	(ma)iwe	i ³ w e ³
31075	sun	G34_Nguungulu	zuwa	z u ³ w a ³
31076	tail	G34_Nguungulu	mkila	m k i ³ l a ³
31077	ten	G34_Nguungulu	kumi	k u ³ m i ³
31078	three	G34_Nguungulu	ntatu	n t a ³ t u ³
31079	tongue	G34_Nguungulu	lulimi	l u ³ l i ³ m i ³
31080	tooth	G34_Nguungulu	ma-zino	m a ³ z i ³ n o ³
31081	tree	G34_Nguungulu	mti	m t i ³
31082	two	G34_Nguungulu	kaidi	k a ³ i ³ d i ³
31083	urine	G34_Nguungulu	makozo	m a ³ k o ³ z o ³
31084	village	G34_Nguungulu	kaya	k a ³ j a ³
31085	vomit	G34_Nguungulu	ku-tahika	k u ³ t a ³ h i ³ k a ³
31086	walk	G34_Nguungulu	ku-tamba	k u ³ t a ³ m b a ³
31087	war	G34_Nguungulu	nkhondo	n k h o ³ n d o ³
31088	water	G34_Nguungulu	mazi	m a ³ z i ³
31089	wind	G34_Nguungulu	mpeho	m p e ³ h o ³
31090	woman	G34_Nguungulu	mvele	m v e ³ l e ³
31091	dew	G34_Nguungulu	mnyuzu	m n j u ³ z u ³
31092	iron	G34_Nguungulu	chuma	c h u ³ m a ³
31093	animal	G35_Luguru	(i)ɲama	ɲ a ³ m a ³
31094	arm	G35_Luguru	moko	m o ³ k o ³
31095	ashes	G35_Luguru	livu	l i ³ v u ³
31096	bark	G35_Luguru	lugube	l u ³ g u ³ b e ³
31097	bed	G35_Luguru	lusazi	l u ³ s a ³ z i ³
31098	belly	G35_Luguru	munda	m u ³ n d a ³
31099	big	G35_Luguru	kulu	k u ³ l u ³
31100	bird	G35_Luguru	chidege	c h i ³ d e ³ g e ³
31101	bite	G35_Luguru	ku-luma	k u ³ l u ³ m a ³
31102	blood	G35_Luguru	mlapo	m l a ³ p o ³
31103	bone	G35_Luguru	(chi)pate	p a ³ t e ³
31104	breast	G35_Luguru	tombo	t o ³ m b o ³
31105	burn	G35_Luguru	-lakatza	l a ³ k a ³ t z a ³
31106	child	G35_Luguru	mʷana	mʷ a ³ n a ³
31107	cloud	G35_Luguru	bingu	b i ³ n g u ³
31108	come	G35_Luguru	ku-za	k u ³ z a ³
31109	count	G35_Luguru	ku-peta	k u ³ p e ³ t a ³
31110	die	G35_Luguru	ku-fwa	k u ³ f w a ³
31111	dog	G35_Luguru	yumbwa	j u ³ m b w a ³
31112	drink	G35_Luguru	ku-nwa	k u ³ n w a ³
31113	ear	G35_Luguru	gutwi	g u ³ t w i ³
31114	eat	G35_Luguru	ku-ja	k u ³ j a ³
31115	egg	G35_Luguru	(li)yai	j a ³ i ³
31116	elephant	G35_Luguru	nembo	n e ³ m b o ³
31117	eye	G35_Luguru	nenge	n e ³ n g e ³
31118	face	G35_Luguru	uhanga	u ³ h a ³ n g a ³
31119	fall	G35_Luguru	ku-gwa	k u ³ g w a ³
31120	feather	G35_Luguru	migala	m i ³ g a ³ l a ³
31121	fingernail	G35_Luguru	numba	n u ³ m b a ³
31122	fire	G35_Luguru	mwaki	m w a ³ k i ³
31123	fire-wood	G35_Luguru	ngodi	n g o ³ d i ³
31124	fish	G35_Luguru	isamaki	i ³ s a ³ m a ³ k i ³
31125	fly	G35_Luguru	ku-guluka	k u ³ g u ³ l u ³ k a ³
31126	give	G35_Luguru	-ngaya	n g a ³ j a ³
31127	goat	G35_Luguru	mene	m e ³ n e ³
31128	ground, soil	G35_Luguru	lezi	l e ³ z i ³
31129	hair	G35_Luguru	ɲiri	ɲ i ³ r i ³
31130	head	G35_Luguru	(li)twi	t w i ³
31131	hear	G35_Luguru	ku-hulika	k u ³ h u ³ l i ³ k a ³
31132	heart	G35_Luguru	mtima	m t i ³ m a ³
31133	horn	G35_Luguru	membe	m e ³ m b e ³
31134	house	G35_Luguru	ŋanda	ŋ a ³ n d a ³
31135	hunger	G35_Luguru	nzala	n z a ³ l a ³
31136	intestine	G35_Luguru	utumbu	u ³ t u ³ m b u ³
31137	kill	G35_Luguru	ku-lagha	k u ³ l a ³ g h a ³
31138	knee	G35_Luguru	fundo	f u ³ n d o ³
31139	knife	G35_Luguru	mwere	m w e ³ r e ³
31140	know	G35_Luguru	ku-maɲa	k u ³ m a ³ ɲ a ³
31141	leaf	G35_Luguru	luvulu	l u ³ v u ³ l u ³
31142	leg	G35_Luguru	mgulu	m g u ³ l u ³
31143	liver	G35_Luguru	kini	k i ³ n i ³
31144	louse	G35_Luguru	sawa	s a ³ w a ³
31145	man	G35_Luguru	mlume	m l u ³ m e ³
31146	moon	G35_Luguru	mlenge	m l e ³ n g e ³
31147	mouth	G35_Luguru	(li)domo	d o ³ m o ³
31148	name	G35_Luguru	tagwa	t a ³ g w a ³
31149	navel	G35_Luguru	chikuvu	c h i ³ k u ³ v u ³
31150	neck	G35_Luguru	singo	s i ³ n g o ³
31151	night	G35_Luguru	chiro	c h i ³ r o ³
31152	nose	G35_Luguru	mula	m u ³ l a ³
31153	one	G35_Luguru	imwe	i ³ m w e ³
31154	person	G35_Luguru	munu	m u ³ n u ³
31155	rain	G35_Luguru	mvula	m v u ³ l a ³
31156	road	G35_Luguru	nzila	n z i ³ l a ³
31157	root	G35_Luguru	luzizi	l u ³ z i ³ z i ³
31158	salt	G35_Luguru	mkere	m k e ³ r e ³
31159	sand	G35_Luguru	msanga	m s a ³ n g a ³
31160	see	G35_Luguru	ku-lola	k u ³ l o ³ l a ³
31161	send	G35_Luguru	-hirika	h i ³ r i ³ k a ³
31162	shame	G35_Luguru	chiɲala	c h i ³ ɲ a ³ l a ³
31163	skin	G35_Luguru	ngotzi	n g o ³ t z i ³
31164	sky	G35_Luguru	kulangai	k u ³ l a ³ n g a ³ i ³
31165	sleep	G35_Luguru	ku-wasa	k u ³ w a ³ s a ³
31166	smoke	G35_Luguru	yosi	j o ³ s i ³
31167	snake	G35_Luguru	nzoka	n z o ³ k a ³
31168	spear	G35_Luguru	mgoha	m g o ³ h a ³
31169	steal	G35_Luguru	-uhutzi	u ³ h u ³ t z i ³
31170	stone	G35_Luguru	li(bwe)	l i ³
31171	sun	G35_Luguru	zua	z u ³ a ³
31172	tail	G35_Luguru	mkira	m k i ³ r a ³
31173	tongue	G35_Luguru	ulurimi	u ³ l u ³ r i ³ m i ³
31174	tree	G35_Luguru	biki	b i ³ k i ³
31175	two	G35_Luguru	weli	w e ³ l i ³
31176	urine	G35_Luguru	mkotso	m k o ³ ts o ³
31177	village	G35_Luguru	kaye	k a ³ j e ³
31178	vomit	G35_Luguru	ku-deka	k u ³ d e ³ k a ³
31179	walk	G35_Luguru	ku-gendela magulu	k u ³ g e ³ n d e ³ l a ³ m a ³ g u ³ l u ³
31180	war	G35_Luguru	ŋondo	ŋ o ³ n d o ³
31181	water	G35_Luguru	malenga	m a ³ l e ³ n g a ³
31182	wind	G35_Luguru	beho	b e ³ h o ³
31183	woman	G35_Luguru	pinga	p i ³ n g a ³
31184	dew	G35_Luguru	tungwe	t u ³ n g w e ³
31185	animal	G36_Kami	mɲama	m ɲ a ³ m a ³
31186	arm	G36_Kami	mkono	m k o ³ n o ³
